Dataset name,First split,Num graphs,Graph ID,Directed,Num nodes,Num edges,Average degree,Average clustering,Density,Num CC,BCC num nodes,BCC num edges,BCC average path length,BCC diameter,BCC radius,BCC node connectivity,BCC edge connectivity,BCC num greedy modularity communities,Modularity greedy modularity communities,Coverage greedy modularity communities,Execution time,Type split
ogbg-molsider,no-split,1427,0,False,13,12,1.8461538461538463,0.0,0.15384615384615385,1,13,12,4.666666666666667,12,6,1,1,3,0.4965277777777778,0.8333333333333334,0.008044958114624023,ordered graphs since 0
ogbg-molsider,no-split,1427,1,False,29,31,2.1379310344827585,0.0,0.07635467980295567,1,29,31,5.41871921182266,13,7,1,1,6,0.6139438085327783,0.8064516129032258,0.018208026885986328,ordered graphs since 0
ogbg-molsider,no-split,1427,2,False,23,26,2.260869565217391,0.0,0.10276679841897234,1,23,26,3.9683794466403164,10,5,1,1,5,0.51405325443787,0.7307692307692307,0.00983572006225586,ordered graphs since 0
ogbg-molsider,no-split,1427,3,False,24,27,2.25,0.0,0.09782608695652174,1,24,27,4.166666666666667,11,6,1,1,5,0.5192043895747599,0.7407407407407407,0.01069331169128418,ordered graphs since 0
ogbg-molsider,no-split,1427,4,False,19,21,2.210526315789474,0.0,0.12280701754385964,1,19,21,3.4678362573099415,7,4,1,1,4,0.49999999999999994,0.7619047619047619,0.007103443145751953,ordered graphs since 0
ogbg-molsider,no-split,1427,5,False,423,434,2.0520094562647753,0.0,0.00486258164991653,1,423,434,36.577000212878,104,53,1,1,23,0.8985246023487438,0.9447004608294931,2.2561328411102295,ordered graphs since 0
ogbg-molsider,no-split,1427,6,False,28,31,2.2142857142857144,0.0,0.082010582010582,1,28,31,4.417989417989418,12,6,1,1,5,0.5712799167533819,0.8064516129032258,0.013872623443603516,ordered graphs since 0
ogbg-molsider,no-split,1427,7,False,46,49,2.130434782608696,0.0,0.04734299516908213,1,46,49,9.779710144927536,28,14,1,1,6,0.7086630570595585,0.8979591836734694,0.03511404991149902,ordered graphs since 0
ogbg-molsider,no-split,1427,8,False,78,81,2.076923076923077,0.0,0.026973026973026972,1,78,81,12.226107226107226,31,16,1,1,9,0.7821216278006402,0.9012345679012346,0.08511543273925781,ordered graphs since 0
ogbg-molsider,no-split,1427,9,False,75,78,2.08,0.0,0.02810810810810811,1,75,78,10.52936936936937,26,14,1,1,9,0.7698882314266929,0.8846153846153846,0.07663297653198242,ordered graphs since 0
ogbg-molsider,no-split,1427,10,False,38,41,2.1578947368421053,0.0,0.05832147937411095,1,38,41,6.786628733997155,16,8,1,1,6,0.6924449732302201,0.8780487804878049,0.023226022720336914,ordered graphs since 0
ogbg-molsider,no-split,1427,11,False,35,41,2.342857142857143,0.0,0.06890756302521009,1,35,41,6.855462184873949,17,9,1,1,5,0.6493158834027365,0.8536585365853658,0.02070784568786621,ordered graphs since 0
ogbg-molsider,no-split,1427,12,False,36,40,2.2222222222222223,0.046296296296296294,0.06349206349206349,1,36,40,6.734920634920635,18,9,1,1,6,0.67625,0.875,0.02163386344909668,ordered graphs since 0
ogbg-molsider,no-split,1427,13,False,17,19,2.235294117647059,0.0,0.13970588235294118,1,17,19,3.9191176470588234,9,5,1,1,3,0.4473684210526315,0.8421052631578947,0.006142139434814453,ordered graphs since 0
ogbg-molsider,no-split,1427,14,False,2,1,1.0,0.0,1.0,1,2,1,1.0,1,1,1,1,1,0.0,1.0,0.0004584789276123047,ordered graphs since 0
ogbg-molsider,no-split,1427,15,False,37,41,2.2162162162162162,0.0,0.06156156156156156,1,37,41,7.009009009009009,17,9,1,1,5,0.6960142772159429,0.9024390243902439,0.022586822509765625,ordered graphs since 0
ogbg-molsider,no-split,1427,16,False,11,10,1.8181818181818181,0.0,0.18181818181818182,1,11,10,3.090909090909091,6,3,1,1,3,0.46499999999999997,0.8,0.0030434131622314453,ordered graphs since 0
ogbg-molsider,no-split,1427,17,False,23,24,2.0869565217391304,0.0,0.09486166007905138,1,23,24,5.189723320158103,13,7,1,1,4,0.560763888888889,0.8333333333333334,0.00982522964477539,ordered graphs since 0
ogbg-molsider,no-split,1427,18,False,52,52,2.0,0.0,0.0392156862745098,3,22,22,4.666666666666667,10,5,1,1,4,0.5671487603305785,0.8636363636363636,0.00899958610534668,ordered graphs since 0
ogbg-molsider,no-split,1427,19,False,7,6,1.7142857142857142,0.0,0.2857142857142857,1,7,6,2.4761904761904763,5,3,1,1,3,0.3194444444444444,0.6666666666666666,0.0016605854034423828,ordered graphs since 0
ogbg-molsider,no-split,1427,20,False,29,32,2.206896551724138,0.0,0.07881773399014778,1,29,32,4.458128078817734,12,6,1,1,5,0.583984375,0.8125,0.014550209045410156,ordered graphs since 0
ogbg-molsider,no-split,1427,21,False,18,20,2.2222222222222223,0.0,0.13071895424836602,1,18,20,3.5947712418300655,8,4,1,1,4,0.47374999999999995,0.8,0.006811857223510742,ordered graphs since 0
ogbg-molsider,no-split,1427,22,False,45,51,2.2666666666666666,0.0,0.051515151515151514,2,23,26,4.16205533596838,11,6,1,1,4,0.5118343195266273,0.7692307692307693,0.010524272918701172,ordered graphs since 0
ogbg-molsider,no-split,1427,23,False,18,20,2.2222222222222223,0.0,0.13071895424836602,1,18,20,3.8366013071895426,9,5,1,1,3,0.4987499999999999,0.85,0.006842374801635742,ordered graphs since 0
ogbg-molsider,no-split,1427,24,False,9,8,1.7777777777777777,0.0,0.2222222222222222,1,9,8,2.888888888888889,6,3,1,1,3,0.3984375,0.75,0.0022776126861572266,ordered graphs since 0
ogbg-molsider,no-split,1427,25,False,34,36,2.1176470588235294,0.0,0.06417112299465241,1,34,36,7.35650623885918,19,10,1,1,5,0.6500771604938271,0.8611111111111112,0.019564151763916016,ordered graphs since 0
ogbg-molsider,no-split,1427,26,False,46,52,2.260869565217391,0.0,0.050241545893719805,2,24,27,4.166666666666667,11,6,1,1,5,0.5192043895747599,0.7407407407407407,0.011193513870239258,ordered graphs since 0
ogbg-molsider,no-split,1427,27,False,33,35,2.121212121212121,0.0,0.06628787878787878,1,33,35,7.3106060606060606,19,10,1,1,5,0.643673469387755,0.8571428571428571,0.018513917922973633,ordered graphs since 0
ogbg-molsider,no-split,1427,28,False,34,37,2.176470588235294,0.0,0.0659536541889483,1,34,37,5.267379679144385,15,8,1,1,6,0.6216216216216217,0.8108108108108109,0.01946282386779785,ordered graphs since 0
ogbg-molsider,no-split,1427,29,False,319,327,2.050156739811912,0.0,0.0064470337729934345,1,319,327,40.475227223438026,116,58,1,1,17,0.8885943008912458,0.9510703363914373,1.3274257183074951,ordered graphs since 0
ogbg-molsider,no-split,1427,30,False,25,25,2.0,0.0,0.08333333333333333,1,25,25,6.293333333333333,17,9,1,1,4,0.5943999999999999,0.88,0.011999368667602539,ordered graphs since 0
ogbg-molsider,no-split,1427,31,False,25,26,2.08,0.0,0.08666666666666667,1,25,26,6.156666666666666,17,9,1,1,5,0.5902366863905326,0.8076923076923077,0.011929512023925781,ordered graphs since 0
ogbg-molsider,no-split,1427,32,False,25,25,2.0,0.0,0.08333333333333333,1,25,25,6.293333333333333,17,9,1,1,4,0.5943999999999999,0.88,0.011695384979248047,ordered graphs since 0
ogbg-molsider,no-split,1427,33,False,16,14,1.75,0.0,0.11666666666666667,2,12,11,3.121212121212121,7,4,1,1,3,0.48347107438016523,0.8181818181818182,0.003548860549926758,ordered graphs since 0
ogbg-molsider,no-split,1427,34,False,4,3,1.5,0.0,0.5,1,4,3,1.5,2,1,1,1,1,0.0,1.0,0.0008549690246582031,ordered graphs since 0
ogbg-molsider,no-split,1427,35,False,10,9,1.8,0.0,0.2,1,10,9,3.088888888888889,6,3,1,1,3,0.43827160493827155,0.7777777777777778,0.002697467803955078,ordered graphs since 0
ogbg-molsider,no-split,1427,36,False,19,21,2.210526315789474,0.0,0.12280701754385964,1,19,21,3.8421052631578947,9,5,1,1,4,0.5045351473922902,0.7619047619047619,0.0072803497314453125,ordered graphs since 0
